,Sample,Chrom,Start,End,Recovery
65563,homo4,D05,38000000,39000000,1.0
65564,homo5,D05,38000000,39000000,1.0
65565,homo6,D05,38000000,39000000,1.0
65566,homo7,D05,38000000,39000000,1.0
65567,homo8,D05,38000000,39000000,1.0
65568,homo9,D05,38000000,39000000,1.0
65569,homo10,D05,38000000,39000000,1.0
65570,homo11,D05,38000000,39000000,1.0
65571,homo12,D05,38000000,39000000,1.0
65572,homo13,D05,38000000,39000000,1.0
65573,homo14,D05,38000000,39000000,1.0
65574,homo15,D05,38000000,39000000,1.0
65575,homo16,D05,38000000,39000000,1.0
65576,homo17,D05,38000000,39000000,0.0
65577,homo18,D05,38000000,39000000,1.0
65578,homo19,D05,38000000,39000000,1.0
65579,homo20,D05,38000000,39000000,1.0
65580,homo21,D05,38000000,39000000,1.0
65581,homo22,D05,38000000,39000000,1.0
65582,homo1,D05,38500000,39500000,0.625
65583,homo2,D05,38500000,39500000,1.0
65584,homo3,D05,38500000,39500000,0.875
65585,homo4,D05,38500000,39500000,1.0
65586,homo5,D05,38500000,39500000,0.625
65587,homo6,D05,38500000,39500000,1.0
65588,homo7,D05,38500000,39500000,1.0
65589,homo8,D05,38500000,39500000,1.0
65590,homo9,D05,38500000,39500000,1.0
65591,homo10,D05,38500000,39500000,0.75
65592,homo11,D05,38500000,39500000,1.0
65593,homo12,D05,38500000,39500000,1.0
65594,homo13,D05,38500000,39500000,1.0
65595,homo14,D05,38500000,39500000,0.75
65596,homo15,D05,38500000,39500000,0.625
65597,homo16,D05,38500000,39500000,1.0
65598,homo17,D05,38500000,39500000,1.0
65599,homo18,D05,38500000,39500000,1.0
65600,homo19,D05,38500000,39500000,1.0
65601,homo20,D05,38500000,39500000,1.0
65602,homo21,D05,38500000,39500000,1.0
65603,homo22,D05,38500000,39500000,1.0
65604,homo1,D05,39000000,40000000,0.625
65605,homo2,D05,39000000,40000000,1.0
65606,homo3,D05,39000000,40000000,0.875
65607,homo4,D05,39000000,40000000,1.0
65608,homo5,D05,39000000,40000000,0.625
65609,homo6,D05,39000000,40000000,1.0
65610,homo7,D05,39000000,40000000,1.0
65611,homo8,D05,39000000,40000000,1.0
65612,homo9,D05,39000000,40000000,1.0
65613,homo10,D05,39000000,40000000,0.75
65614,homo11,D05,39000000,40000000,1.0
65615,homo12,D05,39000000,40000000,1.0
65616,homo13,D05,39000000,40000000,1.0
65617,homo14,D05,39000000,40000000,0.75
65618,homo15,D05,39000000,40000000,0.625
65619,homo16,D05,39000000,40000000,1.0
65620,homo17,D05,39000000,40000000,1.0
65621,homo18,D05,39000000,40000000,1.0
65622,homo19,D05,39000000,40000000,1.0
65623,homo20,D05,39000000,40000000,1.0
65624,homo21,D05,39000000,40000000,1.0
65625,homo22,D05,39000000,40000000,1.0
65626,homo1,D05,39500000,40500000,1.0
65627,homo2,D05,39500000,40500000,1.0
65628,homo3,D05,39500000,40500000,1.0
65629,homo4,D05,39500000,40500000,1.0
65630,homo5,D05,39500000,40500000,1.0
65631,homo6,D05,39500000,40500000,1.0
65632,homo7,D05,39500000,40500000,1.0
65633,homo8,D05,39500000,40500000,1.0
65634,homo9,D05,39500000,40500000,1.0
65635,homo10,D05,39500000,40500000,1.0
65636,homo11,D05,39500000,40500000,1.0
65637,homo12,D05,39500000,40500000,1.0
65638,homo13,D05,39500000,40500000,1.0
65639,homo14,D05,39500000,40500000,1.0
65640,homo15,D05,39500000,40500000,1.0
65641,homo16,D05,39500000,40500000,1.0
65642,homo17,D05,39500000,40500000,0.0
65643,homo18,D05,39500000,40500000,1.0
65644,homo19,D05,39500000,40500000,1.0
65645,homo20,D05,39500000,40500000,1.0
65646,homo21,D05,39500000,40500000,1.0
65647,homo22,D05,39500000,40500000,1.0
65648,homo1,D05,40000000,41000000,1.0
65649,homo2,D05,40000000,41000000,1.0
65650,homo3,D05,40000000,41000000,1.0
65651,homo4,D05,40000000,41000000,1.0
65652,homo5,D05,40000000,41000000,1.0
65653,homo6,D05,40000000,41000000,1.0
65654,homo7,D05,40000000,41000000,1.0
65655,homo8,D05,40000000,41000000,1.0
65656,homo9,D05,40000000,41000000,1.0
65657,homo10,D05,40000000,41000000,1.0
65658,homo11,D05,40000000,41000000,1.0
65659,homo12,D05,40000000,41000000,1.0
65660,homo13,D05,40000000,41000000,1.0
65661,homo14,D05,40000000,41000000,1.0
65662,homo15,D05,40000000,41000000,0.7142857142857143
65663,homo16,D05,40000000,41000000,0.7142857142857143
65664,homo17,D05,40000000,41000000,0.2857142857142857
65665,homo18,D05,40000000,41000000,1.0
65666,homo19,D05,40000000,41000000,1.0
65667,homo20,D05,40000000,41000000,1.0
65668,homo21,D05,40000000,41000000,1.0
65669,homo22,D05,40000000,41000000,1.0
65670,homo1,D05,40500000,41500000,1.0
65671,homo2,D05,40500000,41500000,1.0
65672,homo3,D05,40500000,41500000,1.0
65673,homo4,D05,40500000,41500000,1.0
65674,homo5,D05,40500000,41500000,1.0
65675,homo6,D05,40500000,41500000,1.0
65676,homo7,D05,40500000,41500000,1.0
65677,homo8,D05,40500000,41500000,1.0
65678,homo9,D05,40500000,41500000,1.0
65679,homo10,D05,40500000,41500000,1.0
65680,homo11,D05,40500000,41500000,1.0
65681,homo12,D05,40500000,41500000,1.0
65682,homo13,D05,40500000,41500000,1.0
65683,homo14,D05,40500000,41500000,1.0
65684,homo15,D05,40500000,41500000,0.7142857142857143
65685,homo16,D05,40500000,41500000,0.7142857142857143
65686,homo17,D05,40500000,41500000,0.2857142857142857
65687,homo18,D05,40500000,41500000,1.0
65688,homo19,D05,40500000,41500000,1.0
65689,homo20,D05,40500000,41500000,1.0
65690,homo21,D05,40500000,41500000,1.0
65691,homo22,D05,40500000,41500000,1.0
65692,homo1,D05,41000000,42000000,1.0
65693,homo2,D05,41000000,42000000,1.0
65694,homo3,D05,41000000,42000000,1.0
65695,homo4,D05,41000000,42000000,1.0
65696,homo5,D05,41000000,42000000,1.0
65697,homo6,D05,41000000,42000000,1.0
65698,homo7,D05,41000000,42000000,1.0
65699,homo8,D05,41000000,42000000,1.0
65700,homo9,D05,41000000,42000000,1.0
65701,homo10,D05,41000000,42000000,1.0
65702,homo11,D05,41000000,42000000,1.0
65703,homo12,D05,41000000,42000000,1.0
65704,homo13,D05,41000000,42000000,1.0
65705,homo14,D05,41000000,42000000,1.0
65706,homo15,D05,41000000,42000000,1.0
65707,homo16,D05,41000000,42000000,1.0
65708,homo17,D05,41000000,42000000,0.0
65709,homo18,D05,41000000,42000000,1.0
65710,homo19,D05,41000000,42000000,1.0
65711,homo20,D05,41000000,42000000,1.0
65712,homo21,D05,41000000,42000000,1.0
65713,homo22,D05,41000000,42000000,1.0
65714,homo1,D05,42500000,43500000,1.0
65715,homo2,D05,42500000,43500000,1.0
65716,homo3,D05,42500000,43500000,1.0
65717,homo4,D05,42500000,43500000,1.0
65718,homo5,D05,42500000,43500000,1.0
65719,homo6,D05,42500000,43500000,1.0
65720,homo7,D05,42500000,43500000,1.0
65721,homo8,D05,42500000,43500000,1.0
65722,homo9,D05,42500000,43500000,1.0
65723,homo10,D05,42500000,43500000,1.0
65724,homo11,D05,42500000,43500000,1.0
65725,homo12,D05,42500000,43500000,1.0
65726,homo13,D05,42500000,43500000,0.75
65727,homo14,D05,42500000,43500000,1.0
65728,homo15,D05,42500000,43500000,1.0
65729,homo16,D05,42500000,43500000,1.0
65730,homo17,D05,42500000,43500000,0.5
65731,homo18,D05,42500000,43500000,1.0
65732,homo19,D05,42500000,43500000,1.0
65733,homo20,D05,42500000,43500000,1.0
65734,homo21,D05,42500000,43500000,1.0
65735,homo22,D05,42500000,43500000,1.0
65736,homo1,D05,43000000,44000000,1.0
65737,homo2,D05,43000000,44000000,1.0
65738,homo3,D05,43000000,44000000,1.0
65739,homo4,D05,43000000,44000000,1.0
65740,homo5,D05,43000000,44000000,1.0
65741,homo6,D05,43000000,44000000,1.0
65742,homo7,D05,43000000,44000000,1.0
65743,homo8,D05,43000000,44000000,1.0
65744,homo9,D05,43000000,44000000,1.0
65745,homo10,D05,43000000,44000000,1.0
65746,homo11,D05,43000000,44000000,1.0
65747,homo12,D05,43000000,44000000,1.0
65748,homo13,D05,43000000,44000000,0.875
65749,homo14,D05,43000000,44000000,1.0
65750,homo15,D05,43000000,44000000,1.0
65751,homo16,D05,43000000,44000000,1.0
65752,homo17,D05,43000000,44000000,0.25
65753,homo18,D05,43000000,44000000,1.0
65754,homo19,D05,43000000,44000000,1.0
65755,homo20,D05,43000000,44000000,1.0
65756,homo21,D05,43000000,44000000,1.0
65757,homo22,D05,43000000,44000000,1.0
65758,homo1,D05,43500000,44500000,1.0
65759,homo2,D05,43500000,44500000,1.0
65760,homo3,D05,43500000,44500000,1.0
65761,homo4,D05,43500000,44500000,1.0
65762,homo5,D05,43500000,44500000,1.0
65763,homo6,D05,43500000,44500000,1.0
65764,homo7,D05,43500000,44500000,1.0
65765,homo8,D05,43500000,44500000,1.0
65766,homo9,D05,43500000,44500000,1.0
65767,homo10,D05,43500000,44500000,1.0
65768,homo11,D05,43500000,44500000,1.0
65769,homo12,D05,43500000,44500000,1.0
65770,homo13,D05,43500000,44500000,1.0
65771,homo14,D05,43500000,44500000,1.0
65772,homo15,D05,43500000,44500000,1.0
65773,homo16,D05,43500000,44500000,1.0
65774,homo17,D05,43500000,44500000,0.0
65775,homo18,D05,43500000,44500000,1.0
65776,homo19,D05,43500000,44500000,1.0
65777,homo20,D05,43500000,44500000,1.0
65778,homo21,D05,43500000,44500000,1.0
65779,homo22,D05,43500000,44500000,1.0
65780,homo1,D05,44000000,45000000,1.0
65781,homo2,D05,44000000,45000000,1.0
65782,homo3,D05,44000000,45000000,1.0
65783,homo4,D05,44000000,45000000,1.0
65784,homo5,D05,44000000,45000000,1.0
65785,homo6,D05,44000000,45000000,1.0
65786,homo7,D05,44000000,45000000,1.0
65787,homo8,D05,44000000,45000000,1.0
65788,homo9,D05,44000000,45000000,1.0
65789,homo10,D05,44000000,45000000,1.0
65790,homo11,D05,44000000,45000000,1.0
65791,homo12,D05,44000000,45000000,1.0
65792,homo13,D05,44000000,45000000,1.0
65793,homo14,D05,44000000,45000000,1.0
65794,homo15,D05,44000000,45000000,1.0
65795,homo16,D05,44000000,45000000,1.0
65796,homo17,D05,44000000,45000000,0.0
65797,homo18,D05,44000000,45000000,1.0
65798,homo19,D05,44000000,45000000,1.0
65799,homo20,D05,44000000,45000000,1.0
65800,homo21,D05,44000000,45000000,1.0
65801,homo22,D05,44000000,45000000,1.0
65802,homo1,D05,44500000,45500000,1.0
65803,homo2,D05,44500000,45500000,1.0
65804,homo3,D05,44500000,45500000,1.0
65805,homo4,D05,44500000,45500000,1.0
65806,homo5,D05,44500000,45500000,1.0
65807,homo6,D05,44500000,45500000,1.0
65808,homo7,D05,44500000,45500000,1.0
65809,homo8,D05,44500000,45500000,0.9
65810,homo9,D05,44500000,45500000,1.0
65811,homo10,D05,44500000,45500000,1.0
65812,homo11,D05,44500000,45500000,1.0
65813,homo12,D05,44500000,45500000,1.0
65814,homo13,D05,44500000,45500000,1.0
65815,homo14,D05,44500000,45500000,1.0
65816,homo15,D05,44500000,45500000,1.0
65817,homo16,D05,44500000,45500000,1.0
65818,homo17,D05,44500000,45500000,0.2
65819,homo18,D05,44500000,45500000,1.0
65820,homo19,D05,44500000,45500000,1.0
65821,homo20,D05,44500000,45500000,1.0
65822,homo21,D05,44500000,45500000,1.0
65823,homo22,D05,44500000,45500000,1.0
65824,homo1,D05,45000000,46000000,1.0
65825,homo2,D05,45000000,46000000,1.0
65826,homo3,D05,45000000,46000000,1.0
65827,homo4,D05,45000000,46000000,1.0
65828,homo5,D05,45000000,46000000,1.0
65829,homo6,D05,45000000,46000000,1.0
65830,homo7,D05,45000000,46000000,1.0
65831,homo8,D05,45000000,46000000,0.9285714285714286
65832,homo9,D05,45000000,46000000,1.0
65833,homo10,D05,45000000,46000000,1.0
65834,homo11,D05,45000000,46000000,1.0
65835,homo12,D05,45000000,46000000,1.0
65836,homo13,D05,45000000,46000000,1.0
65837,homo14,D05,45000000,46000000,1.0
65838,homo15,D05,45000000,46000000,1.0
65839,homo16,D05,45000000,46000000,1.0
65840,homo17,D05,45000000,46000000,0.14285714285714285
65841,homo18,D05,45000000,46000000,1.0
65842,homo19,D05,45000000,46000000,1.0
65843,homo20,D05,45000000,46000000,1.0
65844,homo21,D05,45000000,46000000,1.0
65845,homo22,D05,45000000,46000000,1.0
65846,homo1,D05,45500000,46500000,1.0
65847,homo2,D05,45500000,46500000,1.0
65848,homo3,D05,45500000,46500000,1.0
65849,homo4,D05,45500000,46500000,1.0
65850,homo5,D05,45500000,46500000,1.0
65851,homo6,D05,45500000,46500000,1.0
65852,homo7,D05,45500000,46500000,1.0
65853,homo8,D05,45500000,46500000,1.0
65854,homo9,D05,45500000,46500000,1.0
65855,homo10,D05,45500000,46500000,1.0
65856,homo11,D05,45500000,46500000,1.0
65857,homo12,D05,45500000,46500000,1.0
65858,homo13,D05,45500000,46500000,1.0
65859,homo14,D05,45500000,46500000,1.0
65860,homo15,D05,45500000,46500000,1.0
65861,homo16,D05,45500000,46500000,1.0
65862,homo17,D05,45500000,46500000,0.0
65863,homo18,D05,45500000,46500000,1.0
65864,homo19,D05,45500000,46500000,1.0
65865,homo20,D05,45500000,46500000,1.0
65866,homo21,D05,45500000,46500000,1.0
65867,homo22,D05,45500000,46500000,1.0
65868,homo1,D05,46000000,47000000,1.0
65869,homo2,D05,46000000,47000000,1.0
65870,homo3,D05,46000000,47000000,1.0
65871,homo4,D05,46000000,47000000,1.0
65872,homo5,D05,46000000,47000000,1.0
65873,homo6,D05,46000000,47000000,1.0
65874,homo7,D05,46000000,47000000,1.0
65875,homo8,D05,46000000,47000000,1.0
65876,homo9,D05,46000000,47000000,1.0
65877,homo10,D05,46000000,47000000,1.0
65878,homo11,D05,46000000,47000000,1.0
65879,homo12,D05,46000000,47000000,1.0
65880,homo13,D05,46000000,47000000,1.0
65881,homo14,D05,46000000,47000000,1.0
65882,homo15,D05,46000000,47000000,1.0
65883,homo16,D05,46000000,47000000,1.0
65884,homo17,D05,46000000,47000000,0.0
65885,homo18,D05,46000000,47000000,1.0
65886,homo19,D05,46000000,47000000,1.0
65887,homo20,D05,46000000,47000000,1.0
65888,homo21,D05,46000000,47000000,1.0
65889,homo22,D05,46000000,47000000,1.0
65890,homo1,D05,46500000,47500000,1.0
65891,homo2,D05,46500000,47500000,1.0
65892,homo3,D05,46500000,47500000,1.0
65893,homo4,D05,46500000,47500000,1.0
65894,homo5,D05,46500000,47500000,1.0
65895,homo6,D05,46500000,47500000,1.0
65896,homo7,D05,46500000,47500000,1.0
65897,homo8,D05,46500000,47500000,1.0
65898,homo9,D05,46500000,47500000,1.0
65899,homo10,D05,46500000,47500000,1.0
65900,homo11,D05,46500000,47500000,1.0
65901,homo12,D05,46500000,47500000,1.0
65902,homo13,D05,46500000,47500000,1.0
65903,homo14,D05,46500000,47500000,1.0
65904,homo15,D05,46500000,47500000,1.0
65905,homo16,D05,46500000,47500000,1.0
65906,homo17,D05,46500000,47500000,0.0
65907,homo18,D05,46500000,47500000,1.0
65908,homo19,D05,46500000,47500000,1.0
65909,homo20,D05,46500000,47500000,1.0
65910,homo21,D05,46500000,47500000,1.0
65911,homo22,D05,46500000,47500000,1.0
65912,homo1,D05,48000000,49000000,1.0
65913,homo2,D05,48000000,49000000,1.0
65914,homo3,D05,48000000,49000000,1.0
65915,homo4,D05,48000000,49000000,1.0
65916,homo5,D05,48000000,49000000,1.0
65917,homo6,D05,48000000,49000000,1.0
65918,homo7,D05,48000000,49000000,1.0
65919,homo8,D05,48000000,49000000,1.0
65920,homo9,D05,48000000,49000000,1.0
65921,homo10,D05,48000000,49000000,1.0
65922,homo11,D05,48000000,49000000,1.0
65923,homo12,D05,48000000,49000000,1.0
65924,homo13,D05,48000000,49000000,1.0
65925,homo14,D05,48000000,49000000,1.0
65926,homo15,D05,48000000,49000000,1.0
65927,homo16,D05,48000000,49000000,1.0
65928,homo17,D05,48000000,49000000,0.0
65929,homo18,D05,48000000,49000000,1.0
65930,homo19,D05,48000000,49000000,1.0
65931,homo20,D05,48000000,49000000,1.0
65932,homo21,D05,48000000,49000000,1.0
65933,homo22,D05,48000000,49000000,1.0
65934,homo1,D05,48500000,49500000,1.0
65935,homo2,D05,48500000,49500000,1.0
65936,homo3,D05,48500000,49500000,1.0
65937,homo4,D05,48500000,49500000,1.0
65938,homo5,D05,48500000,49500000,1.0
65939,homo6,D05,48500000,49500000,1.0
65940,homo7,D05,48500000,49500000,1.0
65941,homo8,D05,48500000,49500000,1.0
65942,homo9,D05,48500000,49500000,1.0
65943,homo10,D05,48500000,49500000,1.0
65944,homo11,D05,48500000,49500000,1.0
65945,homo12,D05,48500000,49500000,1.0
65946,homo13,D05,48500000,49500000,1.0
65947,homo14,D05,48500000,49500000,1.0
65948,homo15,D05,48500000,49500000,1.0
65949,homo16,D05,48500000,49500000,1.0
65950,homo17,D05,48500000,49500000,0.0
65951,homo18,D05,48500000,49500000,1.0
65952,homo19,D05,48500000,49500000,1.0
65953,homo20,D05,48500000,49500000,1.0
65954,homo21,D05,48500000,49500000,1.0
65955,homo22,D05,48500000,49500000,1.0
65956,homo1,D05,49000000,50000000,1.0
65957,homo2,D05,49000000,50000000,1.0
65958,homo3,D05,49000000,50000000,1.0
65959,homo4,D05,49000000,50000000,1.0
65960,homo5,D05,49000000,50000000,1.0
65961,homo6,D05,49000000,50000000,1.0
65962,homo7,D05,49000000,50000000,1.0
65963,homo8,D05,49000000,50000000,1.0
65964,homo9,D05,49000000,50000000,1.0
65965,homo10,D05,49000000,50000000,1.0
65966,homo11,D05,49000000,50000000,1.0
65967,homo12,D05,49000000,50000000,1.0
65968,homo13,D05,49000000,50000000,1.0
65969,homo14,D05,49000000,50000000,1.0
65970,homo15,D05,49000000,50000000,1.0
65971,homo16,D05,49000000,50000000,1.0
65972,homo17,D05,49000000,50000000,0.0
65973,homo18,D05,49000000,50000000,1.0
65974,homo19,D05,49000000,50000000,1.0
65975,homo20,D05,49000000,50000000,1.0
65976,homo21,D05,49000000,50000000,1.0
65977,homo22,D05,49000000,50000000,1.0
65978,homo1,D05,49500000,50500000,1.0
65979,homo2,D05,49500000,50500000,1.0
65980,homo3,D05,49500000,50500000,1.0
65981,homo4,D05,49500000,50500000,1.0
65982,homo5,D05,49500000,50500000,1.0
65983,homo6,D05,49500000,50500000,1.0
65984,homo7,D05,49500000,50500000,1.0
65985,homo8,D05,49500000,50500000,1.0
65986,homo9,D05,49500000,50500000,1.0
65987,homo10,D05,49500000,50500000,1.0
65988,homo11,D05,49500000,50500000,1.0
65989,homo12,D05,49500000,50500000,1.0
65990,homo13,D05,49500000,50500000,1.0
65991,homo14,D05,49500000,50500000,1.0
65992,homo15,D05,49500000,50500000,1.0
65993,homo16,D05,49500000,50500000,1.0
65994,homo17,D05,49500000,50500000,0.0
65995,homo18,D05,49500000,50500000,1.0
65996,homo19,D05,49500000,50500000,1.0
65997,homo20,D05,49500000,50500000,1.0
65998,homo21,D05,49500000,50500000,1.0
65999,homo22,D05,49500000,50500000,1.0
66000,homo1,D05,50000000,51000000,1.0
66001,homo2,D05,50000000,51000000,1.0
66002,homo3,D05,50000000,51000000,1.0
66003,homo4,D05,50000000,51000000,1.0
66004,homo5,D05,50000000,51000000,1.0
66005,homo6,D05,50000000,51000000,1.0
66006,homo7,D05,50000000,51000000,1.0
66007,homo8,D05,50000000,51000000,1.0
66008,homo9,D05,50000000,51000000,1.0
66009,homo10,D05,50000000,51000000,1.0
66010,homo11,D05,50000000,51000000,1.0
66011,homo12,D05,50000000,51000000,1.0
66012,homo13,D05,50000000,51000000,1.0
66013,homo14,D05,50000000,51000000,1.0
66014,homo15,D05,50000000,51000000,1.0
66015,homo16,D05,50000000,51000000,1.0
66016,homo17,D05,50000000,51000000,0.0
66017,homo18,D05,50000000,51000000,1.0
66018,homo19,D05,50000000,51000000,1.0
66019,homo20,D05,50000000,51000000,1.0
66020,homo21,D05,50000000,51000000,1.0
66021,homo22,D05,50000000,51000000,1.0
66022,homo1,D05,50500000,51500000,1.0
66023,homo2,D05,50500000,51500000,1.0
66024,homo3,D05,50500000,51500000,1.0
66025,homo4,D05,50500000,51500000,1.0
66026,homo5,D05,50500000,51500000,1.0
66027,homo6,D05,50500000,51500000,0.75
66028,homo7,D05,50500000,51500000,1.0
66029,homo8,D05,50500000,51500000,1.0
66030,homo9,D05,50500000,51500000,1.0
66031,homo10,D05,50500000,51500000,1.0
66032,homo11,D05,50500000,51500000,1.0
66033,homo12,D05,50500000,51500000,1.0
66034,homo13,D05,50500000,51500000,1.0
66035,homo14,D05,50500000,51500000,1.0
66036,homo15,D05,50500000,51500000,1.0
66037,homo16,D05,50500000,51500000,1.0
66038,homo17,D05,50500000,51500000,0.5
66039,homo18,D05,50500000,51500000,1.0
66040,homo19,D05,50500000,51500000,1.0
66041,homo20,D05,50500000,51500000,1.0
66042,homo21,D05,50500000,51500000,1.0
66043,homo22,D05,50500000,51500000,1.0
66044,homo1,D05,51000000,52000000,1.0
66045,homo2,D05,51000000,52000000,0.7692307692307693
66046,homo3,D05,51000000,52000000,1.0
66047,homo4,D05,51000000,52000000,1.0
66048,homo5,D05,51000000,52000000,1.0
66049,homo6,D05,51000000,52000000,0.9615384615384616
66050,homo7,D05,51000000,52000000,0.8846153846153846
66051,homo8,D05,51000000,52000000,1.0
66052,homo9,D05,51000000,52000000,1.0
66053,homo10,D05,51000000,52000000,1.0
66054,homo11,D05,51000000,52000000,1.0
66055,homo12,D05,51000000,52000000,1.0
66056,homo13,D05,51000000,52000000,1.0
66057,homo14,D05,51000000,52000000,1.0
66058,homo15,D05,51000000,52000000,1.0
66059,homo16,D05,51000000,52000000,1.0
66060,homo17,D05,51000000,52000000,0.7692307692307693
66061,homo18,D05,51000000,52000000,1.0
